user_id,username,age,country,posts_per_week,meme_reactions,rare_pepe_sightings,emoji_diversity,troll_humor_index,savage_ratio,clown_confidence,edgelord_points,last_seen,late_night_posts,mystery_post_count,conspiracy_engagement,was_reported_troll
200518,meme_lord_200518,17,UK,4,560.0,0,4,19.93972071092967,90.51625321304536,68.0835636815205,14.02866736277019,2023-08-23 15:04:54,0,48,🛸 alien confirmed,0
205816,meme_lord_205816,18,Canada,5,419.0,0,6,38.730401058439554,69.44412728001923,81.56430608756344,22.95365651969798,2023-10-23 23:59:48,0,29,🛸 alien confirmed,0
205050,meme_lord_205050,14,UK,3,4.0,0,29,26.17401310200165,64.33511620028612,49.19912947414055,133.3208452549428,2023-12-10 07:50:47,0,39,medium,0
200493,meme_lord_200493,26,India,3,905.0,1,28,28.652209397202107,53.63658619881273,39.54234390547215,5.030234952228521,2023-11-05 11:23:19,1,5,🛸 alien confirmed,1
205293,meme_lord_205293,30,Other,3,56.0,0,22,40.535818937890035,80.83778956090572,5.598092859598893,29.721293517305853,2024-11-19 04:37:18,0,20,low,0
206090,meme_lord_206090,31,USA,2,138.0,0,15,8.451118907455921,71.72177092717239,41.89371782555878,53.816327781929495,2023-09-25 17:49:13,1,23,medium,1
204343,meme_lord_204343,32,India,2,,0,13,53.599677069995586,,32.464621623347945,1.3299368837874301,2023-01-16 20:38:16,0,9,medium,0
203450,meme_lord_203450,20,UK,6,542.0,0,14,12.03225600269458,88.90161759868371,52.18102441382467,9.267447431294386,2024-01-06 07:33:44,0,41,low,0
206421,meme_lord_206421,18,USA,4,50.0,0,12,45.544677656069034,66.05309150892681,31.778393709671462,17.852058965607178,2023-06-17 15:28:47,1,12,low,1
202799,meme_lord_202799,14,USA,3,150.0,0,5,31.00615734625211,78.33116777578543,38.54982791716313,18.78595852366906,2024-01-17 22:43:50,0,5,low,0
204613,meme_lord_204613,33,India,2,251.0,0,8,64.52639153295536,91.3335666773778,58.01957685617698,80.34985100314715,2024-03-30 19:21:41,1,49,low,1
205641,meme_lord_205641,35,UK,2,,0,3,32.5410144104909,76.91325615875276,57.674162727262754,17.75607586934953,2024-02-24 02:34:36,1,7,medium,1
205533,meme_lord_205533,22,UK,4,693.0,0,6,11.520356311614218,54.54861337506417,76.49510097561935,25.61849265336282,2023-03-03 07:11:40,1,10,low,0
203174,meme_lord_203174,34,UK,0,398.0,0,28,21.745804320565735,62.58130695798256,23.816264949730357,83.87151407768692,2024-03-05 07:16:18,1,37,low,1
204187,meme_lord_204187,25,India,1,556.0,0,17,14.628013203601304,50.22670324841948,43.37074648301128,3.737597191463983,2023-05-04 22:21:56,1,45,low,0
205402,meme_lord_205402,30,India,2,271.0,0,6,32.486212099464154,63.32196422081865,64.17601864930599,4.8817620950598695,2023-11-24 06:04:27,0,44,low,0
202964,meme_lord_202964,33,India,7,30.0,0,28,24.082230088969116,76.57685174479751,35.69053842430117,57.15370287770834,2024-03-01 21:04:44,1,36,low,1
202616,meme_lord_202616,25,India,3,471.0,0,14,25.090395079236643,87.89346356629454,69.54175126724428,18.159582056422817,2023-05-12 04:35:07,0,28,low,0
201017,meme_lord_201017,13,Other,1,258.0,0,6,27.30169343613743,63.39542274353537,18.368137147452657,63.14340273902792,2023-12-20 03:10:27,0,1,🛸 alien confirmed,0
201073,meme_lord_201073,17,USA,1,851.0,0,21,20.450348189592553,25.16520596595347,65.53347966978674,14.114142972349471,2024-05-06 06:27:23,0,44,high,0
202910,meme_lord_202910,22,India,0,929.0,0,23,9.74754713961537,56.308055911975686,50.35038246900294,29.40326435430662,2024-03-30 00:05:48,1,4,low,0
205217,meme_lord_205217,38,Canada,6,,0,22,15.697801858109178,53.19248428454317,80.18104022241187,194.72941937157506,2024-03-09 09:21:46,0,3,medium,0
203141,meme_lord_203141,28,India,2,459.0,0,28,50.309348420061326,65.60203100446526,50.06472283661338,199.19073969835097,2024-12-19 20:35:47,1,25,high,1
201685,meme_lord_201685,27,Canada,2,192.0,0,17,40.504265175545285,78.96463000467074,31.446076859475426,47.24478630455711,2023-08-19 23:28:27,1,47,low,1
205842,meme_lord_205842,26,India,3,338.0,0,2,19.205548708936526,89.5064358322581,16.296264271858632,76.88772635404348,2024-12-01 05:32:52,0,21,high,0
204817,meme_lord_204817,22,UK,3,614.0,0,10,22.711297421661282,,63.63448314519308,69.13245081042973,2024-12-19 02:33:07,1,39,high,0
204020,meme_lord_204020,34,Australia,4,831.0,0,22,39.21929195374973,85.14198714820007,40.242557775202826,7.458056318394515,2024-03-04 21:59:31,1,41,low,1
202243,meme_lord_202243,20,Canada,2,354.0,0,10,29.740021556255194,,31.056012320666106,27.624361692365706,2024-12-13 22:41:10,0,39,medium,0
206425,meme_lord_206425,31,India,2,512.0,0,21,38.52829477637623,72.95775695173197,49.122630954905304,48.043325612147,2023-01-02 02:35:08,0,11,low,0
204585,meme_lord_204585,28,India,4,166.0,0,5,37.46036676595827,68.68691713629902,65.31084540872513,3.438216333741999,2023-09-17 16:56:59,1,22,low,1
206651,meme_lord_206651,32,UK,1,932.0,0,20,16.65453013726685,69.59302947956759,43.68901668932761,7.0021706447038365,2024-03-08 02:29:38,0,19,low,0
203585,meme_lord_203585,24,USA,2,433.0,0,18,27.008763180549565,69.7248680918045,40.0009116388389,33.32502642556531,2024-12-31 22:10:02,1,26,medium,1
203899,meme_lord_203899,20,India,6,,0,12,29.898059422815127,76.44847775860258,74.63507334151328,25.0270280587084,2023-01-27 06:49:53,1,33,medium,1
203455,meme_lord_203455,22,India,1,469.0,0,18,4.455713178966813,74.06334303588851,25.088609100411105,37.93487956837383,2024-08-08 14:24:34,0,11,low,0
205569,meme_lord_205569,17,UK,1,521.0,0,25,43.18079221445077,33.95346225950962,71.23154612013586,69.36652903224571,2024-07-21 06:27:34,0,3,low,0
205517,meme_lord_205517,33,Canada,7,388.0,0,25,36.003940103096156,92.41010399306731,55.33382343928621,12.483922779306631,2023-07-26 03:45:29,0,22,medium,0
204559,meme_lord_204559,34,UK,7,802.0,0,2,53.189083099991095,80.53664588517576,43.09895518361391,65.38642020921291,2023-10-05 08:49:50,0,32,medium,0
202109,meme_lord_202109,27,UK,2,897.0,0,1,12.949307592231818,39.236766739506976,44.12511373318954,0.05657938112995676,2024-08-14 15:51:04,0,9,medium,0
200673,meme_lord_200673,21,Australia,5,73.0,0,18,11.154945945570134,87.50189203310178,46.54724177546817,67.14017359046217,2023-05-16 08:58:57,0,38,medium,0
200899,meme_lord_200899,17,India,1,186.0,0,18,11.108022680080499,69.43720365657659,49.34650683401734,4.2123483237471495,2023-08-03 23:46:23,0,0,low,0
205923,meme_lord_205923,16,India,3,239.0,0,29,6.598241970247863,37.09972782909869,44.518758504364094,2.970141467380179,2024-07-17 09:19:33,0,15,medium,0
206379,meme_lord_206379,17,UK,2,266.0,0,11,23.57799240465495,52.030925624746935,31.20480290587887,15.550447249208169,2024-02-27 19:07:37,0,6,high,0
200667,meme_lord_200667,30,Canada,2,922.0,0,12,49.319287862641325,86.00932335511476,75.2642569683218,11.628052638673479,2024-05-15 20:11:17,1,18,low,1
206154,meme_lord_206154,31,USA,3,452.0,0,10,43.597823373195965,86.97909038526844,61.69107686415208,6.620624767684351,2024-04-03 19:03:28,0,37,low,0
206373,meme_lord_206373,22,USA,3,489.0,0,29,18.83608434613128,68.39147722295095,21.104025983591875,26.62269025644625,2023-03-12 15:38:40,0,13,low,0
206241,meme_lord_206241,26,India,4,80.0,0,12,14.056124114823238,32.29337451986159,40.09349480265385,43.61607718436494,2024-01-18 00:12:59,1,2,high,0
201045,meme_lord_201045,39,UK,2,464.0,0,9,42.01180936895777,68.9447572564341,55.7003802758194,10.30852732033597,2023-09-15 11:41:13,0,17,low,0
203413,meme_lord_203413,32,India,1,628.0,0,20,29.96105813474259,55.07184587019639,42.744282136409176,145.10574248951244,2023-04-29 01:50:38,1,22,medium,1
204371,meme_lord_204371,14,Australia,5,709.0,0,13,14.664019489158662,84.2354317287686,21.442792311127725,14.601206626237557,2024-11-08 11:16:26,0,11,low,0
200010,meme_lord_200010,35,India,4,639.0,0,19,34.02207886719183,78.6392973189401,93.70787623020665,11.572629045268512,2024-05-04 19:01:36,0,14,low,0
206432,meme_lord_206432,17,USA,2,686.0,0,3,24.706386806465343,,30.521594854091056,9.42516555019893,2023-05-30 01:14:39,1,47,low,0
203473,meme_lord_203473,17,USA,2,74.0,0,5,16.38534164910189,78.98432052957072,51.32216967926925,19.056507382820215,2023-11-07 20:38:07,0,5,medium,0
201659,meme_lord_201659,24,Australia,2,870.0,0,2,11.438969884804738,52.207045124778325,48.552435646774704,65.86129311457593,2024-10-31 14:12:48,0,44,low,0
203616,meme_lord_203616,26,India,6,786.0,0,11,55.078441261682485,65.78164860993859,32.92004482534218,17.234154816948852,2024-12-12 21:19:01,0,4,medium,0
201043,meme_lord_201043,36,USA,4,689.0,0,7,21.95037367435777,78.2874450262156,78.34147175495586,4.668376882145212,2024-06-25 08:08:19,0,26,low,0
202447,meme_lord_202447,24,USA,4,592.0,0,20,48.01401800750852,67.44626868065663,84.0544823990779,69.8805466901117,2023-05-14 15:06:56,0,6,low,0
202195,meme_lord_202195,35,UK,1,801.0,0,3,29.83559921321099,65.71511026742989,58.8702311856912,21.09877490189286,2023-01-14 23:54:26,1,10,medium,1
203746,meme_lord_203746,24,USA,5,992.0,0,21,15.297938498394235,45.123692924423366,76.47953317982856,18.4628498792329,2024-11-17 01:48:19,0,24,low,0
204496,meme_lord_204496,26,USA,2,972.0,0,17,38.30660245507943,90.29496779841676,69.0948225927608,8.697686385618772,2024-01-25 12:34:34,0,5,low,0
201784,meme_lord_201784,23,India,0,516.0,0,16,21.602668014308023,30.205040968168255,11.503192066304507,9.754145042576368,2024-08-28 13:36:15,0,49,low,0
205346,meme_lord_205346,25,India,5,354.0,0,20,42.04076246420615,44.703695706529274,42.483170434011086,3.484903787779945,2023-10-06 02:43:59,0,31,low,0
200369,meme_lord_200369,22,USA,3,72.0,0,17,4.384850667763172,62.90741497278454,36.221870428866524,0.7541953490104418,2023-08-06 10:04:14,0,41,medium,0
202229,meme_lord_202229,27,Other,2,328.0,0,2,4.356296772081817,67.49529493457271,40.43071299663547,4.1127039581253255,2023-10-02 14:33:31,1,23,high,0
205567,meme_lord_205567,17,USA,4,71.0,0,19,7.623209558947705,77.45163926965712,57.242716577393466,13.520505842838379,2023-12-03 19:36:20,0,13,medium,0
202861,meme_lord_202861,34,UK,2,165.0,0,5,22.339572149588005,37.17273932052011,41.200342557647204,7.454990665937245,2023-10-04 20:56:24,0,4,high,0
206837,meme_lord_206837,28,Canada,8,793.0,0,14,31.20059450551093,65.33868808498825,82.19799108770545,17.71507413642204,2023-01-31 07:50:36,0,14,🛸 alien confirmed,0
203101,meme_lord_203101,23,India,2,368.0,0,11,7.437225583445568,72.99706997859178,58.31805256955731,220.1235132963634,2023-06-02 04:00:36,0,36,low,0
203203,meme_lord_203203,36,USA,25,976.0,0,8,11.637169154931518,75.4131702926535,30.455228589679503,17.554442099335027,2024-05-24 00:34:37,1,7,low,1
206194,meme_lord_206194,14,India,4,324.0,0,24,41.209756353133834,61.29965593195648,14.184909359908325,20.404885853335987,2024-12-10 20:51:00,0,24,high,0
204042,meme_lord_204042,23,USA,3,136.0,0,24,21.388319430936576,89.54818058274124,28.26339721459998,38.23121838270942,2024-10-07 00:09:43,1,4,high,1
201380,meme_lord_201380,32,UK,1,809.0,0,11,8.48937474996478,60.84754232247547,43.38654803028189,16.136042957447458,2023-02-16 08:52:13,0,49,medium,0
204382,meme_lord_204382,24,India,2,,0,12,55.22155083414221,22.30359417642665,62.430202928490246,25.07898876112209,2024-09-19 14:00:05,1,26,high,1
203098,meme_lord_203098,14,USA,1,665.0,0,17,44.333782817702634,61.95298549599939,44.6148811523334,3.3832867825067567,2023-05-02 00:06:46,1,14,low,1
203861,meme_lord_203861,14,India,2,58.0,0,6,60.145712047728054,61.19613560401647,81.07606687929285,50.99554581809641,2024-09-17 05:44:55,0,25,🛸 alien confirmed,0
201896,meme_lord_201896,24,USA,1,162.0,0,6,11.212337445045483,79.34857738613175,87.66449144024841,14.912587726598378,2024-12-12 22:36:42,0,14,low,0
202506,meme_lord_202506,17,UK,3,,0,28,10.187132827548394,66.3060283822183,70.89469391255949,22.959286754219228,2024-01-02 02:07:43,0,46,high,0
206239,meme_lord_206239,23,India,7,881.0,0,28,41.680540473997254,86.7756906742042,34.746693219193595,45.39887058772752,2024-03-21 16:31:02,0,6,high,0
200062,meme_lord_200062,15,USA,1,845.0,0,2,10.173055256551708,63.628313768304935,23.823255799696504,24.694628686965892,2024-08-06 14:03:30,1,40,🛸 alien confirmed,0
202176,meme_lord_202176,28,India,4,117.0,0,2,32.024847815190874,64.7370971482957,76.76409070931672,5.869008559336492,2023-07-23 12:46:03,0,35,low,0
201769,meme_lord_201769,14,USA,0,316.0,0,26,33.71772116391937,87.63061184531185,27.944576607511515,185.63945851952613,2023-07-26 07:05:10,0,25,medium,0
200620,meme_lord_200620,19,India,3,717.0,0,21,21.902304348954623,79.1404141442031,51.49972918890295,261.0440519951425,2024-08-09 10:01:37,0,49,high,0
206950,meme_lord_206950,20,Other,5,655.0,0,12,44.39928074152835,,55.48127449232474,29.23271464234372,2023-09-06 08:44:11,1,31,🛸 alien confirmed,0
205048,meme_lord_205048,27,Other,6,,0,26,29.255584114627332,85.20025987673613,79.02979404142329,22.555569553471027,2024-11-04 15:18:21,1,6,🛸 alien confirmed,1
206143,meme_lord_206143,26,USA,3,455.0,0,24,67.73062867209224,80.40369824355037,100.0,64.99124481499531,2024-10-27 09:00:01,1,11,medium,1
206405,meme_lord_206405,35,Other,4,891.0,0,8,21.487484849006496,90.7079877217322,36.80915678253366,11.617478889144365,2024-07-01 16:10:24,0,21,medium,0
202640,meme_lord_202640,18,India,6,524.0,0,20,64.90380208844385,79.63279835304948,68.45914544921175,17.746761901713064,2023-09-28 02:31:51,1,43,low,1
202431,meme_lord_202431,40,Canada,5,293.0,0,22,9.696012039095201,65.14224751218686,47.32814506590836,17.93759483962782,2023-02-03 04:54:31,0,38,high,0
203059,meme_lord_203059,20,USA,4,641.0,0,5,25.67159407553773,69.39390396395004,51.66435922444365,64.61790781605002,2023-05-24 22:16:50,1,44,medium,1
203517,meme_lord_203517,27,India,4,458.0,0,26,10.020618740586421,81.12776897882834,48.44072113973178,76.87628495911123,2024-12-25 04:00:47,1,15,high,1
200056,meme_lord_200056,31,Canada,1,319.0,0,26,37.80076381092394,65.85581620451129,57.19904064630911,36.46110105113624,2024-10-23 19:37:32,1,29,low,1
205393,meme_lord_205393,23,UK,2,703.0,0,9,32.848000750722235,35.03522004718415,53.44085436451291,11.446170972763936,2023-10-06 18:44:30,0,0,low,0
206231,meme_lord_206231,21,USA,4,320.0,0,22,44.28467174189729,57.85507360659372,43.175278659352806,18.83022979036047,2023-04-09 04:25:39,0,24,medium,0
203388,meme_lord_203388,35,USA,4,136.0,0,16,4.055245248764349,68.85906110425812,28.068919473880474,95.46384151207151,2024-10-05 21:17:15,0,31,high,0
202771,meme_lord_202771,28,Canada,3,688.0,0,28,32.311641574090785,44.986986724276434,62.79128828828837,20.409539046897585,2023-04-20 08:10:11,0,43,low,0
205353,meme_lord_205353,18,India,2,331.0,1,27,13.127402032940502,77.56787092762016,63.635290096802045,222.91923412191028,2023-02-01 11:24:03,1,3,medium,1
204184,meme_lord_204184,22,Other,4,799.0,0,3,10.562990892366386,,47.609013381002576,197.2523966958341,2023-02-08 20:00:11,1,0,high,0
206966,meme_lord_206966,22,USA,1,379.0,0,14,42.06974451606524,94.52507012168536,76.79914204509494,10.638237090639322,2024-04-01 21:02:05,1,37,low,1
204812,meme_lord_204812,22,India,5,733.0,0,4,46.260151718458346,48.523328508631295,0.0,12.24213556782218,2023-09-14 09:06:39,0,11,medium,0
202394,meme_lord_202394,21,India,4,97.0,0,16,14.211961048695354,70.8755175026583,0.0,17.235312811323226,2024-03-21 04:06:44,0,30,low,0
206513,meme_lord_206513,22,India,2,597.0,0,9,63.40512686347072,78.59544471885552,77.16343032109322,120.30436783889608,2024-03-17 20:11:40,0,3,🛸 alien confirmed,0
204249,meme_lord_204249,15,India,2,,0,25,23.80189928082823,58.85813940519572,30.194876539976324,92.09450162585924,2023-07-24 07:04:25,0,11,high,0
202380,meme_lord_202380,36,UK,5,68.0,0,12,27.699122193958875,93.11787635911355,48.4317080248212,210.41745855460198,2024-04-13 19:10:36,0,42,low,0
206129,meme_lord_206129,14,USA,2,559.0,0,13,23.059735964727242,61.94029846916149,31.11618725370086,50.084960636499474,2023-04-03 15:38:01,0,32,low,0
205584,meme_lord_205584,15,India,3,371.0,0,4,13.457218235280699,65.82214169872329,52.039480756919154,17.145690129384256,2024-02-19 22:53:01,0,24,medium,0
201789,meme_lord_201789,19,India,7,311.0,0,22,38.3908085512367,48.12441317542985,74.23435819248621,77.64979067068768,2024-05-09 19:06:32,0,31,low,0
200361,meme_lord_200361,33,India,4,544.0,0,9,25.304899665761322,78.91048693473512,60.69782118840409,218.97022008494844,2023-04-21 11:39:54,1,49,high,1
205063,meme_lord_205063,25,Canada,4,533.0,0,23,20.88116455377478,79.18023684691468,38.24638638340835,28.208914179078548,2024-05-27 03:02:06,0,9,low,0
203780,meme_lord_203780,16,Other,4,966.0,0,28,54.00826852775398,60.14421298487985,65.79261821428196,201.1767033768439,2023-10-11 18:02:50,0,6,high,0
203754,meme_lord_203754,26,Australia,0,89.0,0,17,25.063698981227176,85.16031895742823,8.58395484185835,189.56493618609926,2024-08-28 00:15:19,1,35,medium,1
200772,meme_lord_200772,27,Canada,4,417.0,0,16,19.61115278003357,45.69969855511525,50.97810218204793,17.95506525842354,2024-12-24 07:33:57,1,23,low,0
204506,meme_lord_204506,31,UK,3,817.0,0,5,30.485984040388214,85.82844060492772,23.540726354765532,40.796339761749984,2024-01-14 15:11:14,0,17,low,0
201578,meme_lord_201578,21,Canada,4,256.0,0,8,21.842984193419504,60.85575879484265,66.83736231581926,6.426639736371998,2024-09-06 10:47:07,1,31,low,1
206700,meme_lord_206700,33,India,1,727.0,0,29,14.977885673377402,,42.54878096105807,34.82614878187721,2024-07-23 03:14:56,0,26,high,0
201741,meme_lord_201741,30,USA,3,151.0,0,7,21.370821669300007,74.76912328301009,29.62720553705918,22.578936965219885,2024-05-05 18:39:58,1,44,🛸 alien confirmed,1
203133,meme_lord_203133,27,India,6,151.0,0,29,14.469845652600727,,52.21303866332371,28.14677966121001,2023-01-29 15:21:53,0,22,low,0
203568,meme_lord_203568,28,USA,4,480.0,0,29,41.385256376150195,61.31726817111808,15.960292332141961,5.314035424161249,2024-11-02 12:36:03,0,32,low,0
201646,meme_lord_201646,24,Canada,5,781.0,0,20,19.70364026815066,40.489851412039926,31.122530783337535,49.31076394112145,2024-11-18 18:01:54,0,18,medium,0
206729,meme_lord_206729,30,Other,3,987.0,0,2,5.309004380198833,64.31784345177371,30.956804597052145,27.622548671253433,2024-12-22 19:10:24,1,34,high,0
202477,meme_lord_202477,28,India,3,446.0,0,27,17.338485837008008,61.33300227463647,73.42127249247284,21.563536320224785,2023-12-27 08:31:32,0,37,low,0
202517,meme_lord_202517,17,USA,4,548.0,0,12,17.49986605864463,75.94706397813057,63.132298872906425,25.19769307450484,2024-11-15 00:30:17,1,24,low,1
204491,meme_lord_204491,18,USA,3,643.0,0,16,24.219104182192837,75.60472031116782,36.91821487245495,8.25512762710551,2024-04-21 04:01:00,1,40,low,1
202992,meme_lord_202992,27,UK,7,986.0,0,21,37.53592555890422,54.38641953694845,19.052738792885997,1.5614267860839137,2023-06-12 07:27:20,0,37,low,0
203342,meme_lord_203342,31,UK,3,,0,11,45.89537000471502,51.95318493005415,87.40807404630615,55.97622752962275,2023-07-01 10:47:55,0,40,🛸 alien confirmed,0
201961,meme_lord_201961,20,India,3,634.0,0,18,34.37475857909585,43.11660683953566,42.30440451749444,5.878952362634326,2024-03-16 22:44:08,0,6,medium,0
204213,meme_lord_204213,24,Australia,3,136.0,0,24,14.998100501529251,87.54838051595539,68.2855896376241,208.86770717592702,2024-06-13 23:34:58,1,44,medium,1
206864,meme_lord_206864,35,Canada,1,376.0,0,1,46.154749773456494,,74.4473066670732,29.714847670483053,2023-12-26 02:03:07,0,4,low,0
201160,meme_lord_201160,13,USA,5,995.0,0,22,11.103515766816878,56.781741299469026,62.93554198264184,23.31499169190569,2024-11-09 11:42:36,1,19,low,0
205556,meme_lord_205556,32,Other,15,552.0,0,19,10.439330245272851,50.82449045272498,66.06415976600546,188.8792939069376,2024-10-06 18:09:44,0,2,low,0
202050,meme_lord_202050,17,USA,10,121.0,0,11,49.74841475629191,94.94794979989388,47.50969768486951,236.6141684011896,2024-10-29 21:07:10,0,7,high,0
206134,meme_lord_206134,25,USA,3,551.0,0,12,31.662188136499715,95.95338592645545,52.31252726942172,36.9539073385771,2024-02-03 12:35:29,1,6,high,1
203766,meme_lord_203766,14,USA,5,363.0,0,14,44.31424749506381,74.72113842237337,32.89875720592754,8.362255064413821,2024-08-21 18:47:41,1,9,low,1
204689,meme_lord_204689,29,USA,5,977.0,0,9,29.386568945358114,48.91695948433202,62.617904985896374,0.43223948607607415,2023-09-17 23:21:32,1,43,medium,1
206554,meme_lord_206554,28,UK,6,,0,11,46.590565518223016,54.635791186486315,73.40440443121355,6.946383864837869,2023-06-23 09:09:13,1,20,low,1
203289,meme_lord_203289,22,USA,5,361.0,0,4,22.78218364426343,65.00131226240629,25.821941447042907,72.6466003718718,2024-02-23 18:13:01,0,14,high,0
205184,meme_lord_205184,13,UK,6,945.0,0,23,16.347801361177737,56.70759467532312,35.73853925657546,29.4340282257884,2024-03-06 21:15:51,1,36,medium,0
205752,meme_lord_205752,30,USA,2,431.0,0,29,12.994841511920482,49.8015251963539,82.45799908555823,38.49231242846353,2023-05-09 16:11:56,1,27,medium,0
201185,meme_lord_201185,41,India,4,301.0,0,9,5.652635608743154,82.44918191823639,47.070214985049226,16.85044943777818,2024-09-14 22:36:36,0,12,high,0
200543,meme_lord_200543,29,UK,6,682.0,0,2,57.9068011841392,96.45510335098425,57.36148148061667,53.32411119425598,2024-05-05 13:50:10,0,47,high,1
205209,meme_lord_205209,26,USA,3,128.0,0,20,16.355854813260976,83.46809891444029,47.19272758755176,18.89224033749698,2024-01-04 19:40:11,1,26,low,1
204084,meme_lord_204084,29,UK,6,573.0,0,3,35.58994183832307,,65.29622207116132,186.1406872576431,2023-06-12 07:27:01,1,8,low,0
206428,meme_lord_206428,33,Canada,4,639.0,0,1,24.746873857895594,44.71495912624631,71.6539223444816,16.179100956056562,2023-01-29 21:25:40,1,16,low,0
200660,meme_lord_200660,30,Other,2,172.0,0,26,14.06826338731189,62.725308604225624,61.83453981029969,62.31364395544493,2024-08-01 22:53:06,0,7,high,0
201403,meme_lord_201403,29,USA,2,614.0,0,11,25.394971998424488,77.42907144655835,62.6530792157578,9.98517863670182,2023-03-24 15:17:43,1,0,🛸 alien confirmed,1
201049,meme_lord_201049,32,India,1,,0,9,6.33661646889697,94.55577366709147,62.75295838106806,0.7253596471843429,2024-04-03 06:22:48,0,19,medium,0
204225,meme_lord_204225,16,Other,5,586.0,0,18,20.791265694534108,72.57318529250688,32.918134548345115,27.875265601393973,2024-06-09 06:36:09,0,4,low,0
202777,meme_lord_202777,23,India,4,646.0,0,2,9.850569650900468,92.90025919220162,49.17393606805807,6.334752772968868,2024-10-10 07:21:19,0,38,high,0
206122,meme_lord_206122,30,UK,3,773.0,0,14,35.99108937174242,54.56808431290199,19.341468661735263,27.174987034836114,2023-01-24 15:03:08,0,44,high,0
206875,meme_lord_206875,24,USA,6,663.0,0,5,32.028639651984335,87.80606705099412,57.42877207036857,20.655815755449282,2024-09-04 07:03:28,1,15,low,1
202370,meme_lord_202370,18,UK,3,341.0,0,26,10.542100829293435,58.251061200808785,19.597116877660632,15.304714389793315,2023-11-05 03:47:47,1,39,medium,0
205999,meme_lord_205999,20,Canada,1,666.0,1,9,19.666067150288907,77.44588008752858,64.36635362042458,18.31197321811959,2024-06-07 09:15:30,0,17,medium,1
205708,meme_lord_205708,23,India,1,848.0,0,16,25.06713185521855,66.55446778411765,56.33554457198423,1.8098488017561691,2024-01-24 09:46:24,0,34,medium,0
200689,meme_lord_200689,41,Canada,4,5.0,0,10,25.70982739088385,82.05961953401015,56.84583412402819,58.50000640657989,2023-01-02 07:35:26,1,32,medium,1
205965,meme_lord_205965,26,UK,3,8.0,0,27,48.3956239755877,77.4204064055602,48.33088150988148,0.016554410774799733,2023-02-21 01:27:56,1,24,medium,1
205739,meme_lord_205739,30,India,5,991.0,0,27,14.651773846488963,80.15230372613583,46.45421930154089,15.492324141278363,2023-08-31 19:24:25,1,39,high,1
201556,meme_lord_201556,30,UK,0,65.0,0,9,46.364671362760305,,57.51525982183986,36.009847396895,2023-03-03 00:46:45,1,39,high,0
204050,meme_lord_204050,41,Canada,5,781.0,0,7,3.7120463137752657,82.76097024849194,44.9936661147594,21.760875552979904,2024-12-02 00:09:28,1,2,low,1
201842,meme_lord_201842,27,USA,3,130.0,0,15,21.259583023278626,68.09306685912121,0.0,8.9357184074081,2023-12-14 13:15:08,0,7,medium,0
200676,meme_lord_200676,31,USA,30,339.0,0,28,24.30385024124348,77.93214236554576,40.436445263623526,4.176516407516821,2024-06-28 00:58:04,0,28,medium,0
203278,meme_lord_203278,37,India,1,70.0,0,13,14.114252201455107,91.29340662117775,24.436789802243478,38.470511036912434,2024-11-11 20:39:05,0,27,low,0
201519,meme_lord_201519,34,UK,4,,0,26,43.729453377470186,83.06035687224221,62.699923892019086,7.600575687661114,2023-02-21 13:25:02,0,0,low,0
205695,meme_lord_205695,30,USA,3,445.0,0,13,19.191002383598097,93.71110377928082,58.29322329625656,38.81267378203712,2023-10-27 00:48:11,1,46,low,1
205198,meme_lord_205198,21,USA,0,131.0,0,22,60.57902418164546,88.60620486800029,36.174089517439015,15.959721984244068,2024-03-08 18:24:16,0,40,high,1
205363,meme_lord_205363,23,India,6,364.0,0,14,30.281636822427988,72.24429015717617,53.81901152664179,24.809944631483795,2024-03-18 20:51:40,0,14,low,0
205214,meme_lord_205214,25,India,4,947.0,0,21,58.80785859255842,,48.1782255841812,51.00263553740182,2024-02-21 23:38:05,0,47,medium,0
204861,meme_lord_204861,17,India,0,572.0,0,27,5.8440990880989165,57.71622651201249,69.34746183299865,7.38261073094978,2023-01-14 17:37:42,0,24,high,0
200096,meme_lord_200096,13,UK,3,517.0,0,11,26.76214057002046,,49.34706395716477,22.19480247148632,2023-11-27 11:41:52,1,31,high,0
202072,meme_lord_202072,38,USA,2,129.0,0,14,33.76294753676091,88.99002801810798,62.38564253202416,4.693394925935358,2023-08-02 11:33:04,1,38,medium,1
204954,meme_lord_204954,16,Other,2,561.0,0,13,20.0311484029252,,39.746578785737846,46.655974819155496,2023-03-25 01:47:35,0,14,low,0
206313,meme_lord_206313,27,UK,4,156.0,0,27,22.929462431208485,81.02099830165974,52.2827971624237,33.326462872382386,2023-10-21 21:35:32,0,5,high,0
204029,meme_lord_204029,33,USA,1,763.0,0,12,36.73889648129402,,18.427080052681575,40.30320986951473,2023-12-16 12:34:43,1,48,medium,0
202347,meme_lord_202347,30,Canada,6,881.0,0,14,17.250072026874687,85.60160579470222,31.838713641777524,40.09486879020822,2024-10-16 20:35:31,1,28,low,1
201344,meme_lord_201344,39,Australia,6,,0,19,12.063637629185218,78.2359095059492,49.36421785373457,136.2155462801609,2024-11-10 22:58:35,0,18,medium,0
200100,meme_lord_200100,17,USA,2,,0,9,15.257811430247092,75.12566313559307,56.3655718677526,106.4211448038848,2024-11-01 09:49:54,0,43,medium,0
